Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
95,2023,2023-12-17,14,15,28.286,CHI,@,CLE,L 17-20,*,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,38,55%,1,3%,
96,2023,2023-12-24,15,16,28.293,CHI,,ARI,W 27-16,*,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0%,22,36%,0,0%,
97,2023,2023-12-31,16,17,28.300,CHI,,ATL,W 37-17,*,,,,,,,,,,,,,0,0%,26,44%,0,0%,
98,2023,2024-01-07,17,18,28.307,CHI,@,GNB,L 9-17,*,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0%,30,50%,0,0%,
99,2024,2024-09-08,1,1,29.186,CHI,,TEN,W 24-17,*,0.0,1,1,2,1,2,0,0,0,0,0,0,0,0%,45,70%,4,14%,
100,2024,2024-09-15,2,2,29.193,CHI,@,HOU,L 13-19,*,0.0,2,0,2,0,0,0,0,1,0,0,0,0,0%,42,68%,5,17%,
101,2024,2024-09-22,3,3,29.200,CHI,@,IND,L 16-21,*,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,38,68%,2,9%,
102,2024,2024-09-29,4,4,29.207,CHI,,LAR,W 24-18,*,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0%,39,64%,4,15%,
103,2024,2024-10-06,5,5,29.214,CHI,,CAR,W 36-10,*,1.0,2,0,2,1,1,0,0,0,0,0,0,0,0%,36,60%,4,15%,
104,2024,2024-10-13,6,6,29.221,CHI,,JAX,W 35-16,*,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,28,45%,3,13%,
105,2024,2024-10-27,7,8,29.235,CHI,@,WAS,L 15-18,*,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,44,59%,6,23%,
106,2024,2024-11-03,8,9,29.242,CHI,@,ARI,L 9-29,*,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0%,26,45%,4,14%,
107,2024,2024-11-10,9,10,,CHI,,NWE,L 3-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
