Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
75,2021,2021-11-25,11,12,25.237,DAL,,LVR,L 33-36,,0,0,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,51,59%,0,0%,
76,2021,2021-12-02,12,13,25.244,DAL,@,NOR,W 27-17,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,26,37%,0,0%,
77,2021,2021-12-12,13,14,25.254,DAL,@,WAS,W 27-20,,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,18,27%,1,3%,
78,2021,2021-12-19,14,15,25.261,DAL,@,NYG,W 21-6,,0,0,0.0,5,1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0%,32,51%,0,0%,
79,2021,2021-12-26,15,16,,DAL,,WAS,W 56-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
80,2021,2022-01-02,16,17,25.275,DAL,,ARI,L 22-25,,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,35,45%,0,0%,
81,2021,2022-01-08,17,18,25.281,DAL,@,PHI,W 51-26,*,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,53,72%,0,0%,
82,2022,2022-09-11,1,1,26.162,DAL,,TAM,L 3-19,,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,48,77%,5,21%,
83,2022,2022-09-18,2,2,26.169,DAL,,CIN,W 20-17,*,0,0,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,70,100%,1,4%,
84,2022,2022-09-26,3,3,26.177,DAL,@,NYG,W 23-16,*,0,0,0.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,72,100%,2,7%,
85,2022,2022-10-02,4,4,26.183,DAL,,WAS,W 25-10,*,0,0,0.0,5,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,74,100%,0,0%,
86,2022,2022-10-09,5,5,26.190,DAL,@,LAR,W 22-10,,0,0,0.0,1,1,2,0,0,1,3,0,1,0,0,0,0,0,0,0,0%,48,74%,4,13%,
87,2022,2022-10-16,6,6,26.197,DAL,@,PHI,L 17-26,,0,0,0.0,10,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,58,82%,2,8%,
88,2022,2022-10-23,7,7,26.204,DAL,,DET,W 24-6,*,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,30,51%,3,14%,
89,2022,2022-10-30,8,8,,DAL,,CHI,W 49-29,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
90,2022,2022-11-13,9,10,26.225,DAL,@,GNB,L 28-31,,0,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,53,83%,3,10%,
91,2022,2022-11-20,10,11,26.232,DAL,@,MIN,W 40-3,*,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,29,51%,8,29%,
92,2022,2022-11-24,11,12,26.236,DAL,,NYG,W 28-20,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,50,78%,3,13%,
93,2022,2022-12-04,12,13,26.246,DAL,,IND,W 54-19,,1,6,0.0,2,0,2,0,0,1,26,0,1,0,0,0,1,38,1,0,0%,56,78%,4,13%,
94,2022,2022-12-11,13,14,26.253,DAL,,HOU,W 27-23,*,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,41,62%,0,0%,
95,2022,2022-12-18,14,15,26.260,DAL,@,JAX,L 34-40,,0,0,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,56,80%,0,0%,
96,2022,2022-12-24,15,16,26.266,DAL,,PHI,W 40-34,,0,0,0.0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,61,86%,0,0%,
97,2022,2022-12-29,16,17,26.271,DAL,@,TEN,W 27-13,,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,59,91%,0,0%,
98,2022,2023-01-08,17,18,26.281,DAL,@,WAS,L 6-26,,0,0,0.0,1,3,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0%,56,85%,0,0%,
99,2023,2023-09-10,1,1,27.161,DAL,@,NYG,W 40-0,*,0,0,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,49,70%,0,0%,
100,2023,2023-09-17,2,2,27.168,DAL,,NYJ,W 30-10,*,0,0,0.0,1,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0%,44,94%,0,0%,
101,2023,2023-09-24,3,3,27.175,DAL,@,ARI,L 16-28,*,0,0,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,56,92%,0,0%,
