Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
80,2023,2023-12-17,14,15,26.181,TEN,,HOU,L 16-19,*,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,39,51%,0,0%,
81,2023,2023-12-24,15,16,,TEN,,SEA,L 17-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
82,2023,2023-12-31,16,17,26.195,TEN,@,HOU,L 3-26,*,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,61,100%,0,0%,
83,2023,2024-01-07,17,18,26.202,TEN,,JAX,W 28-20,*,0,0,0.0,7,1,8,1,0,1,2,0,1,0,0,0,0,0,0,0,0%,69,97%,0,0%,
84,2024,2024-09-08,1,1,27.081,ARI,@,BUF,L 28-34,*,0,0,0.0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,62,100%,6,22%,
85,2024,2024-09-15,2,2,27.088,ARI,,LAR,W 41-10,*,0,0,0.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,44,85%,2,8%,
86,2024,2024-09-22,3,3,27.095,ARI,,DET,L 13-20,*,0,0,0.0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,68,100%,4,17%,
87,2024,2024-09-29,4,4,27.102,ARI,,WAS,L 14-42,*,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,67,93%,5,22%,
88,2024,2024-10-06,5,5,27.109,ARI,@,SFO,W 24-23,*,0,0,0.0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,63,98%,4,17%,
89,2024,2024-10-13,6,6,27.116,ARI,@,GNB,L 13-34,*,0,0,0.0,1,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0%,50,68%,6,22%,
90,2024,2024-10-21,7,7,27.124,ARI,,LAC,W 17-15,*,0,0,0.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,14,21%,0,0%,
91,2024,2024-10-27,8,8,,ARI,@,MIA,W 28-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
92,2024,2024-11-03,9,9,,ARI,,CHI,W 29-9,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
93,2024,2024-11-10,10,10,27.144,ARI,,NYJ,W 31-6,*,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,39,67%,0,0%,
94,2024,2024-11-24,11,12,27.158,ARI,@,SEA,L 6-16,*,0,0,0.0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,56,88%,3,12%,
