Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
78,2023,2023-12-03,12,13,25.224,CAR,@,TAM,L 18-21,*,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,39,63%,2,7%,
79,2023,2023-12-10,13,14,25.231,CAR,@,NOR,L 6-28,*,0,0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,44,85%,2,8%,
80,2023,2023-12-17,14,15,25.238,CAR,,ATL,W 9-7,*,0,0,0.0,2,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0%,46,88%,1,5%,
81,2023,2023-12-24,15,16,25.245,CAR,,GNB,L 30-33,*,0,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,63,95%,6,20%,
82,2023,2023-12-31,16,17,25.252,CAR,@,JAX,L 0-26,*,0,0,1.0,5,3,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0%,54,86%,5,22%,
83,2023,2024-01-07,17,18,25.259,CAR,,TAM,L 0-9,*,0,0,1.0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,62,95%,3,15%,
84,2024,2024-09-08,1,1,26.138,NYG,,MIN,L 6-28,*,0,0,0.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,48,87%,0,0%,
85,2024,2024-09-15,2,2,26.145,NYG,@,WAS,L 18-21,*,0,0,0.0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,64,89%,0,0%,
86,2024,2024-09-22,3,3,26.152,NYG,@,CLE,W 21-15,*,0,0,1.0,2,1,3,1,2,0,0,0,2,0,0,1,0,0,0,0,0%,54,81%,0,0%,
87,2024,2024-09-26,4,4,26.156,NYG,,DAL,L 15-20,*,0,0,0.0,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,47,84%,0,0%,
88,2024,2024-10-06,5,5,26.166,NYG,@,SEA,W 29-20,*,0,0,1.0,1,1,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0%,47,81%,0,0%,
89,2024,2024-10-13,6,6,26.173,NYG,,CIN,L 7-17,*,0,0,1.0,4,4,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0%,45,85%,0,0%,
90,2024,2024-10-20,7,7,26.180,NYG,,PHI,L 3-28,*,0,0,1.0,3,1,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0%,43,65%,0,0%,
91,2024,2024-10-28,8,8,26.188,NYG,@,PIT,L 18-26,*,0,0,1.0,3,2,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0%,57,86%,0,0%,
92,2024,2024-11-03,9,9,26.194,NYG,,WAS,L 22-27,*,0,0,0.0,2,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,53,85%,0,0%,
93,2024,2024-11-10,10,10,26.201,NYG,@,CAR,L 17-20,*,0,0,1.0,4,5,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,56,93%,0,0%,
94,2024,2024-11-24,11,12,26.215,NYG,,TAM,L 7-30,*,0,0,0.0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,60,92%,0,0%,
